date,ticker,side,size,price,value,comm
2021-02-09,DIS,SELL,-38,183.748721862582,4671.557247336472,6.982451430778116
2021-02-09,GS,SELL,-11,264.51965664905987,2003.169602802694,2.9097162231396583
2021-02-09,IBM,SELL,-15,94.72693836236498,1363.5414133674171,1.4209040754354745
2021-02-09,INTC,SELL,-3,53.425331494598844,144.53467917125462,0.1602759944837965
2021-02-09,KO,SELL,-22,42.57416017656084,888.8581810551427,0.9366315238843383
2021-02-09,MCD,BUY,5,188.23096225325318,941.1548112662659,0.9411548112662659
2021-02-09,MMM,SELL,-3,125.39885007639174,327.0841927961295,0.3761965502291752
2021-02-09,MRK,BUY,66,60.72264482182801,4007.694558240649,4.007694558240649
2021-02-09,MSFT,BUY,7,231.67112383076878,1621.6978668153815,1.6216978668153814
2021-02-09,NKE,BUY,67,132.90930261814495,8904.923275415711,8.904923275415712
2021-02-09,PG,BUY,3,113.31917040010053,339.9575112003016,0.33995751120030165
2021-02-09,TRV,BUY,8,131.7531685474124,1054.0253483792992,1.0540253483792992
2021-02-10,DIS,BUY,2,185.70181748866972,371.40363497733944,0.37140363497733947
2021-02-10,NKE,BUY,4,131.84492914824997,527.3797165929999,0.5273797165929999
2021-02-11,AAPL,BUY,6,132.31030136962553,793.8618082177532,0.7938618082177532
2021-02-11,NKE,SELL,-3,132.22165224857733,322.2097223876819,0.396664956745732
2021-02-12,AAPL,BUY,21,130.80118098477084,2746.8248006801878,2.7468248006801876
2021-02-12,AMGN,BUY,3,199.496705517642,598.490116552926,0.598490116552926
2021-02-12,BA,BUY,1,210.46518061065672,210.46518061065672,0.21046518061065672
2021-02-12,CRM,BUY,3,237.5823855881205,712.7471567643615,0.7127471567643616
2021-02-12,UNH,SELL,-2,303.21176969383447,569.5553988348502,0.6064235393876689
2021-02-17,AAPL,SELL,-5,127.65541184569369,524.6364293752401,0.6382770592284684
2021-02-17,AMGN,BUY,2,197.19655009566708,394.39310019133416,0.39439310019133417
2021-02-17,AXP,SELL,-7,121.99724381874735,640.8660952596017,0.8539807067312315
2021-02-17,BA,SELL,-5,215.41224427032472,907.4272207712343,1.0770612213516235
2021-02-17,CAT,SELL,-6,184.13873190329488,701.0495594430962,1.1048323914197693
2021-02-17,CRM,SELL,-19,244.87060850327975,4084.188853905948,4.652541561562314
2021-02-17,CSCO,BUY,50,39.8816958819618,1994.0847940980898,1.99408479409809
2021-02-17,CVX,BUY,11,77.52363715790521,852.7600087369574,0.8527600087369573
2021-02-17,DIS,BUY,31,181.1858761641073,5616.762161087327,5.616762161087326
