,PPO,MinVariance,DJIA
2015-03-31,1010080.0949609799,1014943.0692202314,996810.9053499971
2015-04-01,1005466.6900147576,1009434.76481552,992440.3846408698
2015-04-02,1008453.2719871935,1012765.8066168488,996088.7097966583
2015-04-06,1015461.7519343287,1019101.7620948544,1002683.754904309
2015-04-07,1014990.1565252078,1017985.2240552307,1002379.2805885248
2015-04-08,1018221.0671713289,1019862.9462026792,1003898.3664733912
2015-04-09,1020078.1908394088,1021135.9515357655,1007050.9899193811
2015-04-10,1024440.640070321,1024667.3721608606,1012598.0081465498
2015-04-13,1020042.566080533,1020917.1888922249,1008077.6597885041
2015-04-14,1022447.8193805846,1023143.6465940757,1011423.153475536
2015-04-15,1028515.2061560552,1024556.9445252444,1015679.8796472173
2015-04-16,1029325.9429019013,1023105.6181147471,1015296.329627837
2015-04-17,1013057.0135097622,1009151.0363325314,999624.8832620282
2015-04-20,1025600.2481794338,1020916.0182481428,1011323.9255150681
2015-04-21,1022130.0847197017,1014775.8979341941,1006538.4216467657
2015-04-22,1027384.136073684,1020153.1510943725,1011511.210076216
2015-04-23,1030038.4718522984,1021105.0742907772,1012656.2744544625
2015-04-24,1034603.7434138091,1023972.0923994505,1013859.1670480809
2015-04-27,1031234.5931913427,1019455.3430029644,1011494.4530365344
2015-04-28,1036186.731117737,1024810.101760954,1015541.4424043569
2015-04-29,1036640.891511422,1019607.0122191084,1011357.5491175666
2015-04-30,1026836.2447314298,1012347.8964591579,1000422.2116860966
2015-05-01,1036904.2957632637,1019835.1382241813,1010714.4292678236
2015-05-04,1038105.5112107156,1019491.3007256044,1013312.9751729673
2015-05-05,1030929.3083940354,1013847.765584485,1005338.9242703377
2015-05-06,1026991.389910223,1011222.4290272429,1000504.1349912069
2015-05-07,1031133.2761041716,1013166.8837080135,1005106.8447469036
2015-05-08,1042528.082668138,1025111.3495192449,1020081.8334961395
2015-05-11,1037867.0375956367,1017766.4503413714,1015262.7060253385
2015-05-12,1035677.3150173582,1016653.3759813687,1013191.2949697885
2015-05-13,1037970.625105467,1016647.6833423964,1012757.2547850931
2015-05-14,1049019.7212658064,1025076.0323345857,1023509.7981039573
2015-05-15,1051497.1796040006,1027505.3303584077,1024649.2768023099
2015-05-18,1053024.6687556983,1027018.5245557673,1026125.2105719178
2015-05-19,1051170.222384513,1025681.5750295597,1026882.7820979179
2015-05-20,1049958.6012513672,1023741.7009991079,1025369.2818929454
2015-05-21,1051176.5129493824,1022782.1518397722,1025388.3389184657
2015-05-22,1048559.4984779964,1016940.3752703932,1022375.9050854986
2015-05-26,1037619.8859669929,1007544.3014162172,1011694.5518044977
2015-05-27,1044484.0110430353,1011761.1400231054,1018505.0289190363
2015-05-28,1041702.2412719703,1009576.7345719427,1016437.4511732173
2015-05-29,1036608.0953820503,1003828.1491832735,1009964.0862687451
2015-06-01,1037471.9668610941,1005091.4674829002,1011628.9474465284
2015-06-02,1035494.7682322189,1004015.3848607675,1010034.7286909324
2015-06-03,1038128.6321788514,1005549.3625960522,1013642.0921941658
2015-06-04,1027881.6614786698,995652.3008164302,1004070.536841885
2015-06-05,1023975.5671756048,987358.1984341168,1000923.6085989241
2015-06-08,1018235.5438541775,983808.0306496285,996274.3515107785
2015-06-09,1017609.9039486992,983840.9304092887,996133.5047589445
2015-06-10,1030667.8505289286,992928.0436617162,1009387.6660083232
2015-06-11,1033095.4366072469,995482.1563781967,1011572.871601319
2015-06-12,1024503.0261355039,987979.9817109029,1003692.5725023989
2015-06-15,1019964.8199538253,981492.3913264826,997654.8906296496
2015-06-16,1027328.1918454666,988843.1903466022,1004008.8753167819
2015-06-17,1030358.7752402119,992904.0005451615,1005761.7930952454
2015-06-18,1042182.9221658359,1003350.6990007985,1015861.0309127953
2015-06-19,1036744.8812186734,997062.2125884985,1010259.5796874452
2015-06-22,1041926.2066352719,1001270.7252098515,1016081.9390764417
2015-06-23,1042568.188844707,1000419.5627755317,1017444.0783086036
2015-06-24,1033726.6302110115,993216.2724628187,1007462.5778613657
2015-06-25,1030086.5761841536,988953.2128884669,1003217.0230494724
2015-06-26,1033184.3243602834,992511.2466629435,1006375.2321753561
2015-06-29,1012193.87373219,975250.9480844295,986730.1769422914
2015-06-30,1012634.5504251486,973969.1855377313,988028.9022791873
2015-07-01,1021588.1859892235,985528.1881887452,995789.8211607678
2015-07-02,1021299.6159708208,986177.7987048985,994230.8688546979
2015-07-06,1018126.0396181606,985144.9202933229,991621.6992054426
2015-07-07,1024817.856897293,997072.2231627443,996855.2622197426
2015-07-08,1011105.169040208,986420.6635099017,982191.9763132125
2015-07-09,1011862.2745402885,988161.1069174354,984053.6505649039
2015-07-10,1023630.0575862405,998249.8802716504,995930.0107737909
2015-07-13,1035297.8798349972,1007464.8457826697,1008113.5833768413
2015-07-14,1040187.4058833866,1010754.1625279514,1012369.7619328466
2015-07-15,1039996.3785675026,1009802.3201524528,1012178.5345388326
2015-07-16,1045825.5747738072,1015041.8648264525,1016108.3341520188
2015-07-17,1043754.6514643854,1010119.9481186297,1014212.9267746938
2015-07-20,1045043.2211073412,1011578.6825760836,1014995.7981449191
2015-07-21,1039367.0008042213,1005273.1506288693,1004839.2797276728
2015-07-22,1035326.9163472139,1003651.4329495908,1001012.1032921451
2015-07-23,1029627.018233268,1001121.5168096079,994332.3968010045
2015-07-24,1020839.3993386271,991926.7417773688,985170.12940487
2015-07-27,1014683.9676346553,986809.9360010369,977995.8164352827
2015-07-28,1026461.8244599222,994489.490322618,988632.2652308622
2015-07-29,1034320.64368453,1002424.6518421959,995424.2329355562
2015-07-30,1033993.7772174119,998855.0641098256,995120.8538511237
2015-07-31,1033824.5221850959,997382.6159395541,991973.8160850276
2015-08-03,1030508.831988594,996231.5869143953,986833.8953513015
2015-08-04,1029004.5643340095,994016.3261023487,984169.7450881886
2015-08-05,1029452.6045516604,990844.1389451473,983596.720044957
2015-08-06,1020773.4260048651,985856.9392553357,976827.2045829736
2015-08-07,1019802.8801101771,979924.5581890582,974227.0158308025
2015-08-10,1033335.4993816222,990349.3262983093,987785.5418728302
2015-08-11,1023411.2105819153,985941.454033946,975878.9532786353
2015-08-12,1023484.6650600289,985763.0224181799,975860.4438687909
2015-08-13,1023850.2080992566,987242.5666219216,976182.3323630679
2015-08-14,1027969.8059533655,988975.4238482376,980059.9989639112
2015-08-17,1032430.9320263221,990720.2597830438,983860.7803238621
2015-08-18,1028722.5525025694,984806.6573789967,981963.1824838335
2015-08-19,1020295.9831286762,976560.2930896431,972844.7243417688
2015-08-20,996843.1797185325,960766.6868188737,952767.2717710362
2015-08-21,968075.5968447455,935136.8536434993,922994.393182141
2015-08-24,933295.1316515025,901316.9503173927,889999.3439564203
2015-08-25,920995.8241221566,886815.98939464,878508.8885143198
2015-08-26,959297.7503994234,917899.2275081954,913223.7247701137
2015-08-27,980757.2684171712,934519.2392109723,933930.2782292869
2015-08-28,982196.526483505,931062.7963017581,933270.839432403
2015-08-31,975634.6055078134,925075.4324030482,926823.2124646966
2015-09-01,948782.2172433786,905072.466414161,900485.5270105408
2015-09-02,966391.4217223006,918743.3450094555,916917.4472654318
2015-09-03,968152.1084173622,920438.1533005179,918228.4939550348
2015-09-04,952341.3370464153,906144.3365888761,902954.5618083408
2015-09-08,977501.3783783033,927650.6159764014,924840.9532411784
2015-09-09,962596.2522815474,912796.0544133745,911432.6929406096
2015-09-10,967265.109974483,913178.8539903401,915741.0045089578
2015-09-11,972954.9943662336,919392.5493435866,921499.4023870128
2015-09-14,969691.572914507,916755.6188687603,918015.4166955535
2015-09-15,983825.8875963495,928667.1952071458,930850.5971913231
2015-09-16,990774.4531376276,935353.9986259607,938706.801200505
2015-09-17,986958.9462929128,931612.4414185653,935050.1522864433
2015-09-18,970761.9296503734,917702.27920371,918779.1762786908
2015-09-21,976176.0050744284,923262.9841751672,925822.8281480153
2015-09-22,966798.6391759114,915587.1579532399,915744.8925802566
2015-09-23,963828.8821336277,912265.137263214,912908.5719486498
2015-09-24,959493.9923557896,910580.4214739625,908502.730028429
2015-09-25,967260.9226317605,914177.2409306588,914858.9051782647
2015-09-28,949425.9863676387,904711.1481887697,897319.486980492
2015-09-29,951620.0892227237,910795.4223447194,899968.5230509508
2015-09-30,966926.0581180947,919302.7576724859,913178.3274305839
2015-10-01,966919.7177077737,914175.0644553256,912466.7008597894
2015-10-02,978405.16582633,923254.6749498296,923702.0221585017
2015-10-05,996288.2167564797,940710.3852176229,940752.4743192891
2015-10-06,995377.9361406978,939602.6711379032,941524.0648065915
2015-10-07,1003705.2421689656,946559.0611270694,948370.9036020078
2015-10-08,1012590.3814051158,955895.8801419528,956135.2177007786
2015-10-09,1012916.3086245793,956482.4236540573,958027.2298609132
2015-10-12,1016044.5043359891,958971.540278109,960683.4944582935
2015-10-13,1011527.6180166395,955812.1221080568,957881.4545679964
2015-10-14,1001746.8122632507,942091.0608200668,949069.6612044193
2015-10-15,1014645.719442693,951634.639936388,961238.1196148159
2015-10-16,1018521.6622089808,955320.4886752721,965400.1082745715
2015-10-19,1020825.1784778081,955905.2282989875,966217.041339836
2015-10-20,1019975.6130727726,956695.3403468465,965463.960262378
2015-10-21,1015473.1711794598,955420.8419158924,962744.2817697318
2015-10-22,1034557.9246326096,976913.6964120786,980719.4377607951
2015-10-23,1048605.1455387494,984028.8552877936,989553.5738439477
2015-10-26,1048822.228477641,983610.5804979887,988227.4677232582
2015-10-27,1046809.7189104212,981586.3388734645,985893.5297126956
2015-10-28,1058366.0159742832,986633.8354671822,997001.5851283354
2015-10-29,1055682.4490562766,988283.4767695657,995671.5361747796
2015-10-30,1050380.899277982,982439.2927814799,990497.8823154198
2015-11-02,1059805.804958626,988599.8565986021,999762.7728892127
2015-11-03,1062565.102883673,989468.3280134639,1004775.4277398664
2015-11-04,1060244.4391809755,987323.9351358386,1001939.6547239354
2015-11-05,1060071.0781641982,987860.1763690182,1001706.9180616902
2015-11-06,1062721.3427814636,986809.6772374185,1004336.8971066286
2015-11-09,1052274.3994136148,979823.2379878568,994251.678250381
2015-11-10,1052469.1750949903,983577.3409418475,995806.6877235846
2015-11-11,1048672.6526661639,982245.6322893195,992666.9880075452
2015-11-12,1033917.6393791456,968258.9776205888,978415.2900429999
2015-11-13,1020252.2852058917,960052.0081630516,967041.4219782924
2015-11-16,1035262.591038007,973085.2365876792,980374.5494081315
2015-11-17,1037755.765648895,974796.069839599,980738.4947863155
2015-11-18,1053262.8930934526,988143.2226660766,994626.2473726769
2015-11-19,1057403.241109394,993863.0633401664,994378.9441334535
2015-11-20,1062428.3638426114,993683.4995696833,999485.2412646812
2015-11-23,1060812.3413766285,993859.8676628616,997739.5520131392
2015-11-24,1060136.4532534704,991998.2003170846,998833.5786103946
2015-11-25,1060673.909500565,991488.9425850874,998900.9353385267
2015-11-27,1060569.8168458869,989751.0544432763,998900.9353385267
2015-11-30,1056405.6557335316,983094.9253709479,993659.486658494
2015-12-01,1066395.1236295286,990735.1588482652,1003104.323743378
2015-12-02,1058118.3727355371,983501.9626278051,994206.7737649595
2015-12-03,1042754.5366917825,973909.8528422693,980075.1131565651
2015-12-04,1066570.917863356,993850.1356258446,1000820.9854212659
2015-12-07,1061916.7191065536,994467.1142939446,994253.3210974088
2015-12-08,1054290.765193025,985853.6674170687,985140.4486352376
2015-12-09,1045359.7373421894,980394.0312005611,980895.5509621553
2015-12-10,1049831.9768326073,983447.0247637556,985518.9605903998
2015-12-11,1031624.9001923077,972251.8687977169,968161.2960354487
2015-12-14,1040673.7612503298,980339.9494693172,973953.3175160021
2015-12-15,1050969.3007683689,990420.8170561825,982724.149227024
2015-12-16,1066983.9757025342,1003382.867112768,995295.2146823211
2015-12-17,1052012.1063387746,990724.6295548236,981094.0068830911
2015-12-18,1031868.1761249242,972170.8043424326,960497.9622673085
2015-12-21,1038991.1841458585,977881.7285485077,967399.1245377713
2015-12-22,1050034.34698421,988012.9333106887,976688.1102013025
2015-12-23,1058495.4255383303,996584.0624279324,987081.1985905248
2015-12-24,1054743.624824828,995488.1572426825,984252.7636246507
2015-12-28,1054184.3801637904,995448.8449453003,982912.5290195238
2015-12-29,1065512.1538894442,1004688.2028473194,993718.9577208937
2015-12-30,1058091.625125219,999701.9500969134,987151.8410127122
2015-12-31,1046802.7932674125,989338.0584212209,977123.2456173496
2016-01-04,1046802.7932674125,974645.7894075515,961641.2742753923
2016-01-05,1048018.8107635333,978221.6982230581,962186.3709191543
2016-01-06,1034504.8131854731,968957.7733416641,948046.8246450273
2016-01-07,1011253.6387671904,957528.7642389219,926042.093464634
2016-01-08,1000661.3823244524,949563.4869617454,916641.0108722522
2016-01-11,1003762.3383330718,953706.7173621721,919563.6904959438
2016-01-12,1012212.7563662069,958238.7717767947,926161.0355894333
2016-01-13,989659.0443823095,941453.906855999,905703.9758321869
2016-01-14,1004421.0187810365,952587.7243549307,918469.061521445
2016-01-15,981040.9536297314,936301.2645713409,896545.1036532427
2016-01-19,983957.0625538552,943818.7583386042,898111.8321019099
2016-01-20,971757.0781714274,932267.7319180546,884133.2848364891
2016-01-21,976699.2501225066,940495.3646191414,890634.6876635659
2016-01-22,990022.4013299592,939907.0759741988,902457.1624899472
2016-01-25,978820.873699736,936290.598174605,890777.12250086
2016-01-26,994214.0622486641,954077.4972869675,906591.113227098
2016-01-27,980358.8015537644,953683.5401013352,894099.0687138293
2016-01-28,985403.0049584862,958948.822820083,901118.6254934154
2016-01-29,1011612.8284114696,978189.8996268162,923361.7337775154
2016-02-01,1012108.3940243619,984159.4112520509,922401.6539745781
2016-02-02,990357.3324771108,971516.2934637782,905823.4108110945
2016-02-03,999342.9383245577,977709.7524414654,916092.0261571914
2016-02-04,1003642.9326228664,978124.0129925671,920573.6033253853
2016-02-05,985485.4202926407,968129.5361296395,908707.3740065019
2016-02-08,974278.4449223517,965213.743391988,898730.3640078064
2016-02-09,976113.3228285997,965574.9587011043,898019.8874299312
2016-02-10,972047.640807928,959083.224707343,892432.5099274508
2016-02-11,962245.2512226544,948368.8084459861,878157.8121045189
2016-02-12,980489.0827261546,964438.6293077989,895746.5704746875
2016-02-16,994628.1356142608,971993.8494283337,908227.3888666009
2016-02-17,1012967.7329951463,980041.8748929375,922662.428559428
2016-02-18,1009161.8202905479,979291.9548394899,920396.9425083492
2016-02-19,1008803.9916006229,980619.5520516266,919194.7070535418
2016-02-22,1020245.0432654313,990821.237974054,932017.5661966044
2016-02-23,1008223.1428987036,985209.3922568258,921425.912363311
2016-02-24,1010348.4262923326,987670.9727814716,924409.7606579976
2016-02-25,1024911.2502744804,997882.9989413165,936314.5968820297
2016-02-26,1020878.0642553834,989508.4204560365,933100.4214340718
2016-02-29,1012323.3222761605,985379.6999202375,926176.6973977633
2016-03-01,1037371.9511710989,1001236.2493880034,945723.6199017117
2016-03-02,1040336.6265773581,1003363.6226332885,947643.669984451
2016-03-03,1043351.6846231148,1004669.5444043132,950143.5355448026
2016-03-04,1046438.1561991196,1007948.3073022113,953668.9757429255
2016-03-07,1049586.9780911943,1011492.8128007967,957436.133500378
2016-03-08,1045152.4423315275,1013851.9196484941,951276.2238087744
2016-03-09,1049161.8135270854,1015053.0742525234,953309.5208132837
2016-03-10,1049202.2405791716,1015171.6177203933,953016.3273804224
2016-03-11,1062335.4537066745,1023385.2978832633,965250.9377644642
2016-03-14,1063071.0498030398,1024805.088707919,966138.0751593753
2016-03-15,1064173.1689132913,1027105.5521641533,967394.0864735533
2016-03-16,1069296.4543755974,1029451.1914310108,971556.6227489847
2016-03-17,1077789.6406647926,1035072.3596533525,980289.340408966
2016-03-18,1084664.2337595655,1038380.4674502105,987063.8939351673
2016-03-21,1087030.4128524687,1040121.7628906134,988273.3579168963
2016-03-22,1086435.8977662371,1037197.4383955528,985957.4912236374
2016-03-23,1079010.749479885,1035729.5608200341,981472.518838253
2016-03-24,1079915.9661540347,1036737.9757188105,982209.3904917052
2016-03-28,1079451.5438102633,1038507.190627951,983311.8503703689
2016-03-29,1086266.2476839612,1043218.7114716892,988791.5118694055
2016-03-30,1091790.0956162028,1048181.4153981111,993476.6925458884
2016-03-31,1090199.1098097516,1047241.391942068,991706.3605889322
2016-04-01,1098808.1513727948,1053445.677881653,997743.4948460056
2016-04-04,1094903.0102083606,1051579.6603485453,994617.2664755925
2016-04-05,1085936.0796084837,1045564.6168450224,987121.0650117282
2016-04-06,1095054.6377527232,1049196.9197009,993442.521327714
2016-04-07,1082820.919971115,1039692.7943263443,983680.2861970951
2016-04-08,1084282.8853793524,1041467.5824637061,985642.940779417
2016-04-11,1081646.8860115185,1037064.5699221131,984490.5383511139
2016-04-12,1091425.025512979,1045111.902001632,993734.0719135477
2016-04-13,1103712.57393436,1047623.4836795436,1004221.8978146957
2016-04-14,1104387.0449368202,1047076.8640896645,1005239.6963098698
2016-04-15,1102756.580727332,1049237.1697867531,1003615.2491689658
2016-04-18,1110341.6832205956,1056938.4918693248,1009598.4980435335
2016-04-19,1114377.3017240658,1063928.1657179156,1012370.8571641985
2016-04-20,1114174.0109972083,1058687.0108898748,1014763.6090983496
2016-04-21,1107764.4698638343,1043462.3840336724,1008384.9817058031
2016-04-22,1106401.2231130132,1048713.9586017025,1009575.4981851468
2016-04-25,1105532.7018400284,1052562.596258659,1008088.9406714273
2016-04-26,1105291.991420414,1048241.7333276563,1008822.417107689
2016-04-27,1107519.5467683661,1052986.470454987,1011695.2089433087
2016-04-28,1095288.0462795587,1046651.804154295,999874.924579631
2016-04-29,1090223.7301937165,1042246.3128186566,996671.9204914611
2016-05-02,1098046.450741913,1050140.9143020292,1003261.9275348937
2016-05-03,1088960.8258241648,1045544.8868458518,995397.2902443033
2016-05-04,1082662.393639283,1045413.4119850053,989809.3103645795
2016-05-05,1082474.2514286404,1046790.4661215735,990339.2928156876
2016-05-06,1087705.594095766,1053878.763701219,994820.8699838815
2016-05-09,1086001.5739563722,1055234.6750159757,992873.8772098894
2016-05-10,1099362.1882029164,1063926.0961511908,1005347.3575517462
2016-05-11,1088045.8137960134,1051793.3031231482,993165.975411399
2016-05-12,1088359.4396969748,1054865.140294664,993692.0150296408
2016-05-13,1079021.0012654837,1043843.6132173628,983307.9075375026
2016-05-16,1089509.93111007,1050455.9579476863,993143.0850761476
2016-05-17,1078488.463270071,1037305.8968546854,983008.4712859363
2016-05-18,1078927.6006390264,1031650.7631028381,982819.9819703015
2016-05-19,1077219.7915475164,1034956.2075460902,977704.8134651247
2016-05-20,1081925.224184691,1037432.5128881296,981379.9717890308
2016-05-23,1080544.333215904,1035036.5366285578,980930.8174116813
2016-05-24,1095273.2841227476,1047012.2289437281,992881.7628756219
2016-05-25,1104943.5000605145,1051249.2486828885,1001038.4983677218
2016-05-26,1104094.223092786,1052015.1907968349,999736.3778136356
2016-05-27,1107411.303632369,1054624.81464393,1002255.9575383186
2016-05-31,1104800.1256822245,1052349.4812990215,997432.2300958404
2016-06-01,1104261.9147757683,1052918.8707628604,997570.7768618359
2016-06-02,1107579.9383205303,1057480.2936881208,1000312.359981517
2016-06-03,1104977.0681033474,1057983.3692836056,998545.970857427
2016-06-06,1111671.6560655069,1062739.8094144866,1004897.6555587208
2016-06-07,1111885.177402841,1064132.701683214,1005904.1731709719
2016-06-08,1115695.2683541966,1067884.9167253093,1009648.4405931729
2016-06-09,1115032.4124596436,1069715.2609355256,1008534.6998315863
2016-06-10,1108856.831645653,1068084.802337701,1001814.0316878905
2016-06-13,1100446.651745213,1060954.1426956966,994363.8299407994
2016-06-14,1096551.3408869628,1058525.5953011634,991130.4879441861
2016-06-15,1094796.688352491,1057293.511193358,989187.4380030603
2016-06-16,1099893.92174363,1063914.049019714,994398.5487746497
2016-06-17,1095763.3495553003,1059925.5711265611,991149.5449697064
2016-06-20,1102983.0132561468,1066122.161657991,998423.0858997615
2016-06-21,1105463.3498081989,1067114.5720437553,999817.2058873941
2016-06-22,1102535.7007324703,1063766.054589439,997075.0751520373
2016-06-23,1116783.752883362,1074665.451823903,1009985.9908957798
2016-06-24,1077973.6436552466,1051260.44275742,975761.7635239989
2016-06-27,1060920.8401431378,1040591.9387150543,961153.4582313263
2016-06-28,1078291.5317468704,1053522.5990417574,976264.8032838542
2016-06-29,1096459.4720904601,1068215.2077067844,992244.1191826375
2016-06-30,1111880.7756663335,1082559.706014517,1005439.3569852924
2016-07-01,1113804.9648124173,1083249.9637579652,1006526.0455324912
2016-07-05,1107519.6651278848,1084383.3678828217,1000427.7973659905
2016-07-06,1114120.74040375,1087027.4525017075,1004801.7132923082
2016-07-07,1113276.388132594,1083453.4368114965,1003526.6449526099
2016-07-08,1130616.6910904236,1093954.5519816265,1017593.7964343866
2016-07-11,1135400.2328109958,1097123.85244864,1022090.4877952345
2016-07-12,1142566.0744919074,1097454.0208471315,1028861.0984885697
2016-07-13,1143419.348345059,1100647.3675521468,1030232.1090946806
2016-07-14,1150584.6370655575,1103920.175617224,1037762.5912998545
2016-07-15,1150702.6758845497,1104138.9706186973,1038331.2354176791
2016-07-18,1151412.128691042,1104352.6719439093,1039256.4868636309
2016-07-19,1152134.8964572996,1109189.1588170445,1040712.1588532316
2016-07-20,1157431.2548475778,1108674.2427629624,1042731.9845121143
2016-07-21,1151590.1107667917,1105248.9130974803,1038369.3494687196
2016-07-22,1154946.13663024,1111358.0494076267,1041376.0880986576
2016-07-25,1152053.992859435,1108501.5862196174,1037014.0006709388
2016-07-26,1150426.5021405919,1097858.229033743,1035931.1454334712
2016-07-27,1149529.0548323225,1090991.3379833219,1035842.5412171152
2016-07-28,1149100.779168609,1092272.87633027,1034955.4038222042
2016-07-29,1149328.4886793059,1092298.1683416944,1033603.4502416136
2016-08-01,1148424.5814206155,1092647.305580061,1032048.4407684099
2016-08-02,1142757.0211570489,1088688.046404506,1026960.1054313509
2016-08-03,1145495.5216500468,1087756.5773655402,1029272.1388148787
2016-08-04,1145990.2526362664,1087968.678926471,1029106.7588807656
2016-08-05,1160139.8242777686,1093162.982100211,1039844.0784838406
2016-08-08,1159222.5045050315,1090572.8190826722,1039045.5453052854
2016-08-09,1159015.0283859083,1090377.5799711894,1039256.4868636309
2016-08-10,1157071.1760704813,1092770.219210716,1037159.7759638556
2016-08-11,1164928.8352155937,1098081.3620642058,1043768.8400328087
2016-08-12,1163143.35502755,1097477.5350019904,1041691.295681689
2016-08-15,1165943.82605126,1095356.9147769946,1045032.2989201786
2016-08-16,1160331.3744521798,1086537.4015199183,1040320.1755524429
2016-08-17,1161544.9778360685,1090827.4180552182,1041549.3536985032
2016-08-18,1162875.063847747,1092139.3694913853,1042881.7026378976
2016-08-19,1161400.1330365937,1086592.2223021518,1040351.061076562
2016-08-22,1160314.1825428996,1084138.532324391,1039052.8833553421
2016-08-23,1162882.5033720147,1085669.8309351082,1040055.567657862
2016-08-24,1158644.869124132,1082208.7742630453,1036364.6380024906
2016-08-25,1158208.787364344,1079624.9288025629,1034510.1922777209
2016-08-26,1155771.253569378,1074811.0564530876,1031537.6248659573
2016-08-29,1161463.0391515146,1081392.07938166,1037570.8162901645
2016-08-30,1159257.0999224521,1078331.7968782715,1034840.5140534063
2016-08-31,1156815.7489352077,1077652.369111902,1031844.9467832563
2016-09-01,1156286.650552909,1080536.2379664942,1032877.8594710843
2016-09-02,1159369.258952506,1083848.5475337964,1036952.3391458357
2016-09-06,1162852.958700353,1088050.0508454302,1039540.6993994081
2016-09-07,1161800.2679355762,1085502.0878943482,1038868.9940113844
2016-09-08,1158304.8246319783,1082960.8594134247,1036276.5814018106
2016-09-09,1134584.6912973607,1061037.3660398533,1014156.8509294845
2016-09-12,1150943.6527135556,1077787.7182999784,1027593.8062914689
2016-09-13,1135286.3833539903,1063841.0379071962,1013108.2764333265
2016-09-14,1135672.7860141695,1063048.859375388,1011314.9446179839
2016-09-15,1147698.2141894286,1073003.8120049252,1021280.2356412158
2016-09-16,1144086.4733539452,1072481.494550148,1016307.4472117655
2016-09-19,1142148.9932241435,1070265.5804286855,1016103.8437034766
2016-09-20,1144023.4379638785,1072444.266756575,1016652.8831801049
2016-09-21,1154177.827593091,1079113.8441627861,1025834.6456943006
2016-09-22,1161225.6545746261,1086059.9900654918,1031372.7925475203
2016-09-23,1150869.782859445,1079818.0117890653,1024026.1996863039
2016-09-26,1140484.141467596,1071365.0096263322,1014682.8905477263
2016-09-27,1148616.6787822882,1079952.559766309,1022167.373036127
2016-09-28,1154039.9361945696,1076784.0511165143,1028388.3966371579
2016-09-29,1142291.1863970256,1065768.4502820955,1017409.249951618
2016-09-30,1152453.4856129682,1075423.1405151295,1026645.0073714546
2016-10-03,1148386.7981655216,1070328.5976976918,1023600.045167341
2016-10-04,1145678.6044322446,1064418.0853650586,1018811.1460818481
2016-10-05,1149229.6811702526,1065424.7288497502,1025124.1691164254
2016-10-06,1149353.5724234087,1057464.8740832363,1024421.5782042827
2016-10-07,1144549.5690275398,1055707.3003478558,1022850.9069227494
2016-10-10,1151533.4172295323,1057130.1170883307,1027816.3573021428
2016-10-11,1137101.6109518716,1045669.0604829383,1016579.940772079
2016-10-12,1138238.0797061345,1048692.6302699319,1017451.3068355251
2016-10-13,1135463.844978586,1048934.7000057558,1014913.3272241328
2016-10-14,1139337.8039778362,1047139.6873022061,1017125.0374158411
2016-10-17,1134925.5178333796,1044488.4066071142,1014210.1886963145
2016-10-18,1139350.3963840192,1048957.298042978,1018446.1054723124
2016-10-19,1139878.1497007867,1050402.5861212744,1020727.2533317211
2016-10-20,1138707.5710148083,1056186.289871521,1018469.1053306991
2016-10-21,1140045.6878482406,1056399.666618417,1017536.0777421498
2016-10-24,1145062.2970203387,1059591.736979485,1021871.7700942917
2016-10-25,1142946.9169400772,1056794.8165002507,1018857.1457986213
2016-10-26,1145266.9138443826,1056327.671059692,1020542.8163720878
2016-10-27,1143456.2923392237,1057732.5753523544,1018880.145657008
2016-10-28,1139672.4960728877,1055496.9810071634,1018404.0485884056
2016-10-31,1137358.8851111773,1055592.803328922,1017351.5312593812
2016-11-01,1131495.604955488,1048781.7060184344,1011445.6057182465
2016-11-02,1126167.374494723,1046002.193956282,1007102.0277003724
2016-11-03,1123451.5215196635,1046053.2170942894,1005477.471036333
2016-11-04,1120288.0196148297,1041744.3455844726,1003100.380910512
2016-11-07,1144479.4638571893,1059734.9844733756,1023922.4812772938
2016-11-08,1149503.1992504045,1065832.9290652436,1028023.9036432981
2016-11-09,1165431.513474353,1070775.0948668504,1042432.5482605482
2016-11-10,1170951.0791439035,1067515.146577452,1054667.8157834008
2016-11-11,1175076.6819850432,1070496.4825894656,1056898.4734774942
2016-11-14,1176155.9127506271,1072720.9880282434,1058077.7090739151
2016-11-15,1181969.6971019483,1079192.4960999927,1061126.614110895
2016-11-16,1180451.7865433497,1080055.005773555,1058046.9330729311
2016-11-17,1182435.2141334966,1077847.126781881,1060047.7017062937
2016-11-18,1179905.4604469757,1073369.6826125346,1058035.1045743325
2016-11-21,1183501.3118335584,1077617.5098965797,1063012.383452325
2016-11-22,1187641.9797960005,1081903.741353719,1066779.5412097771
2016-11-23,1190220.6977089494,1086665.9182765416,1070105.4302556128
2016-11-25,1194803.1585656113,1092947.4304958833,1073972.473112344
2016-11-28,1191923.9554949836,1092170.7822192756,1070930.906125421
2016-11-29,1193134.3768712613,1093173.7305461937,1072259.859847625
2016-11-30,1189326.2189786849,1084072.6812072569,1072370.9163066915
2016-12-01,1188639.5084953594,1084821.1396775288,1076203.6784221134
2016-12-02,1187859.8270915456,1085508.7179726728,1074997.5001344397
2016-12-05,1193853.1098132003,1085113.017691204,1077566.9128856268
2016-12-06,1195385.5392170183,1087028.8616334756,1079559.795853257
2016-12-07,1213677.9931798487,1102726.491668061,1096261.4168285145
2016-12-08,1215937.7633966163,1102307.0485356986,1099917.0800343596
2016-12-09,1224957.9928781965,1112374.8571359634,1107882.0405167695
