date,equity
2019-10-08,1792170.3797068999
2019-10-09,1804365.5039341806
2019-10-10,1813787.8302299143
2019-10-11,1833296.0898012093
2019-10-14,1831988.079592798
2019-10-15,1848641.5299743328
2019-10-16,1844387.8422466007
2019-10-17,1846260.2873704713
2019-10-18,1836065.5258594858
2019-10-21,1844982.9159295359
2019-10-22,1837983.6485827542
2019-10-23,1841788.7186770453
2019-10-24,1837439.8618823153
2019-10-25,1850067.7493921644
2019-10-28,1857893.2326436858
2019-10-29,1857767.0678861265
2019-10-30,1867882.2161541702
2019-10-31,1860568.9081981527
2019-11-01,1876434.7932424445
2019-11-04,1880969.0926835418
2019-11-05,1882113.4842490663
2019-11-06,1886063.9053418266
2019-11-07,1896497.9357226286
2019-11-08,1900822.326717398
2019-11-11,1897380.944416555
2019-11-12,1898477.140871584
2019-11-13,1906095.3148940587
2019-11-14,1901241.286516025
2019-11-15,1913141.2575201278
2019-11-18,1914870.4978562752
2019-11-19,1912951.13043789
2019-11-20,1906568.2982804445
2019-11-21,1904175.977110208
2019-11-22,1910820.7603419644
2019-11-25,1922291.7615894254
2019-11-26,1928427.0616038924
2019-11-27,1930196.29683577
2019-11-29,1926094.803890317
2019-12-02,1910797.954928053
2019-12-03,1894677.5885427177
2019-12-04,1903812.3505058298
2019-12-05,1905772.3623252397
2019-12-06,1925342.2235031521
2019-12-09,1919739.9740896537
2019-12-10,1919422.3158274384
